agent_slug,tier,seed,day,bank,hands_hired_today,quadrants_owned,tiles_crop,tiles_pasture,tiles_coop,tiles_empty,tiles_weed,animals_alive,shed_items,price_wheat,price_melon,price_milk,price_wool
homestead_hana,3,7001,19,6397,8,2,22,0,0,3,25,0,0,37,286,259,248
homestead_hana,3,7001,20,6560,8,2,26,0,0,4,20,0,0,38,287,266,248
homestead_hana,3,7001,21,7314,8,2,24,0,0,5,21,0,0,39,288,274,249
homestead_hana,3,7001,22,8248,8,2,22,0,0,3,25,0,0,40,288,282,249
homestead_hana,3,7001,23,8968,8,2,25,0,0,5,20,0,0,41,289,290,250
homestead_hana,3,7001,24,9366,8,2,32,0,0,6,12,0,0,42,290,297,250
homestead_hana,3,7001,25,10162,8,2,30,0,0,6,14,0,0,43,291,304,251
homestead_hana,3,7001,26,10956,8,2,33,0,0,3,14,0,0,44,291,311,251
homestead_hana,3,7001,27,12382,8,2,22,0,0,15,13,0,0,44,292,317,252
homestead_hana,3,7001,28,13804,8,2,9,0,0,38,3,0,0,45,293,323,252
homestead_hana,3,7001,29,15130,8,2,0,0,0,50,0,0,0,45,293,329,252
homestead_hana,3,7002,0,913,4,2,14,0,0,36,0,0,0,26,256,169,206
homestead_hana,3,7002,1,686,4,2,25,0,0,24,1,0,0,27,262,175,212
homestead_hana,3,7002,2,659,4,2,25,0,0,23,2,0,0,27,266,179,215
homestead_hana,3,7002,3,652,4,2,25,0,0,23,2,0,0,28,268,183,218
homestead_hana,3,7002,4,592,8,2,13,0,0,11,26,0,0,29,270,186,220
homestead_hana,3,7002,5,428,8,2,30,0,0,1,19,0,0,30,272,189,221
homestead_hana,3,7002,6,344,8,2,35,0,0,0,15,0,0,31,273,195,223
homestead_hana,3,7002,7,290,8,2,37,0,0,2,11,0,0,32,274,203,224
homestead_hana,3,7002,8,527,8,2,18,0,0,5,27,0,0,33,275,209,225
homestead_hana,3,7002,9,1650,8,2,17,0,0,4,29,0,0,31,276,217,226
homestead_hana,3,7002,10,1651,8,2,31,0,0,2,17,0,0,33,277,226,227
homestead_hana,3,7002,11,1599,8,2,34,0,0,4,12,0,0,34,279,235,228
homestead_hana,3,7002,12,2320,8,2,31,0,0,7,12,0,0,35,280,242,229
homestead_hana,3,7002,13,3203,8,2,25,0,0,12,13,0,0,36,281,249,230
homestead_hana,3,7002,14,4518,8,2,18,0,0,17,15,0,0,36,282,256,231
homestead_hana,3,7002,15,4954,8,2,33,0,0,1,16,0,0,37,283,262,232
homestead_hana,3,7002,16,5859,8,2,33,0,0,2,15,0,0,38,284,268,233
homestead_hana,3,7002,17,6465,8,2,32,0,0,3,15,0,0,39,284,273,234
homestead_hana,3,7002,18,7524,8,2,17,0,0,11,22,0,0,40,285,279,235
homestead_hana,3,7002,19,8029,8,2,28,0,0,2,20,0,0,41,286,284,237
homestead_hana,3,7002,20,9135,8,2,27,0,0,5,18,0,0,41,287,289,239
homestead_hana,3,7002,21,9416,8,2,28,0,0,6,16,0,0,42,288,295,241
homestead_hana,3,7002,22,10423,8,2,26,0,0,7,17,0,0,43,288,300,242
homestead_hana,3,7002,23,11284,8,2,27,0,0,5,18,0,0,44,289,305,243
homestead_hana,3,7002,24,11967,8,2,29,0,0,5,16,0,0,44,290,311,244
homestead_hana,3,7002,25,13179,8,2,29,0,0,4,17,0,0,45,291,318,245
homestead_hana,3,7002,26,14304,8,2,25,0,0,5,20,0,0,46,291,324,246
homestead_hana,3,7002,27,15717,8,2,16,0,0,19,15,0,0,46,292,330,247
homestead_hana,3,7002,28,17025,8,2,0,0,0,49,1,0,0,47,293,335,248
homestead_hana,3,7002,29,18092,8,2,0,0,0,50,0,0,0,47,293,341,248
melon_mateo,4,7000,0,276,6,2,21,0,0,29,0,0,6,26,256,169,206
melon_mateo,4,7000,1,196,6,2,32,0,0,18,0,0,6,27,262,175,212
melon_mateo,4,7000,2,176,6,2,32,0,0,18,0,0,6,27,266,179,215
melon_mateo,4,7000,3,156,6,2,32,0,0,18,0,0,6,28,268,183,218
melon_mateo,4,7000,4,136,6,2,32,0,0,18,0,0,6,29,270,186,220
melon_mateo,4,7000,5,626,6,2,12,0,0,23,15,0,2,27,272,189,221
melon_mateo,4,7000,6,189,6,2,19,0,0,17,14,0,4,29,273,191,226
melon_mateo,4,7000,7,169,6,2,19,0,0,31,0,0,1,30,274,194,230
melon_mateo,4,7000,8,149,6,2,19,0,0,31,0,0,0,30,275,196,233
melon_mateo,4,7000,9,129,6,2,19,0,0,30,1,0,0,31,276,201,235
melon_mateo,4,7000,10,257,6,2,4,0,0,46,0,0,0,30,277,208,237
melon_mateo,4,7000,11,17043,6,2,19,0,0,31,0,0,6,32,229,216,239
melon_mateo,4,7000,12,15823,6,2,33,0,0,16,1,0,6,33,232,222,240
melon_mateo,4,7000,13,15483,6,2,36,0,0,12,2,0,6,34,236,228,241
melon_mateo,4,7000,14,15463,6,2,36,0,0,12,2,0,6,35,238,233,242
melon_mateo,4,7000,15,15731,6,2,25,0,0,14,11,0,6,36,241,240,243
melon_mateo,4,7000,16,14508,6,2,28,0,0,11,11,0,16,37,243,247,244
melon_mateo,4,7000,17,13130,6,2,29,0,0,10,11,0,28,38,245,254,245
melon_mateo,4,7000,18,13110,6,2,29,0,0,10,11,0,27,39,247,260,246
melon_mateo,4,7000,19,13090,6,2,29,0,0,10,11,0,26,40,248,266,246
melon_mateo,4,7000,20,13070,6,2,29,0,0,10,11,0,26,41,249,272,247
melon_mateo,4,7000,21,24688,6,2,21,0,0,18,11,0,26,42,227,279,248
melon_mateo,4,7000,22,37418,6,2,4,0,0,34,12,0,26,43,138,285,248
melon_mateo,4,7000,23,40409,6,2,4,0,0,46,0,0,31,44,101,291,249
melon_mateo,4,7000,24,41674,6,2,4,0,0,46,0,0,22,44,91,297,249
melon_mateo,4,7000,25,41654,6,2,1,0,0,49,0,0,22,45,111,304,250
melon_mateo,4,7000,26,42919,6,2,0,0,0,50,0,0,23,46,101,311,250
melon_mateo,4,7000,27,44068,6,2,0,0,0,50,0,0,22,47,91,317,251
melon_mateo,4,7000,28,44048,6,2,0,0,0,50,0,0,22,48,111,323,251
melon_mateo,4,7000,29,44028,6,2,0,0,0,50,0,0,22,49,129,329,252
melon_mateo,4,7001,0,276,6,2,21,0,0,29,0,0,6,26,256,169,206
melon_mateo,4,7001,1,196,6,2,32,0,0,18,0,0,6,27,262,175,212
melon_mateo,4,7001,2,176,6,2,32,0,0,17,1,0,6,27,266,179,215
melon_mateo,4,7001,3,156,6,2,32,0,0,18,0,0,6,28,268,183,218
melon_mateo,4,7001,4,136,6,2,32,0,0,18,0,0,6,29,270,186,220
melon_mateo,4,7001,5,626,6,2,12,0,0,22,16,0,2,27,272,189,221
melon_mateo,4,7001,6,189,6,2,19,0,0,18,13,0,6,29,273,191,223
melon_mateo,4,7001,7,169,6,2,19,0,0,29,2,0,0,30,274,194,224
melon_mateo,4,7001,8,149,6,2,19,0,0,31,0,0,0,30,275,196,225
melon_mateo,4,7001,9,129,6,2,19,0,0,31,0,0,0,31,276,198,226
melon_mateo,4,7001,10,257,6,2,4,0,0,46,0,0,0,30,277,201,227
melon_mateo,4,7001,11,17043,6,2,19,0,0,31,0,0,6,32,229,204,228
melon_mateo,4,7001,12,15823,6,2,33,0,0,16,1,0,6,33,232,208,229
melon_mateo,4,7001,13,15483,6,2,36,0,0,12,2,0,6,34,236,211,230
melon_mateo,4,7001,14,15463,6,2,36,0,0,12,2,0,6,35,238,214,231
melon_mateo,4,7001,15,15731,6,2,25,0,0,14,11,0,6,36,241,218,232
melon_mateo,4,7001,16,14508,6,2,28,0,0,11,11,0,16,37,243,224,233
melon_mateo,4,7001,17,13130,6,2,29,0,0,10,11,0,28,38,245,230,234
melon_mateo,4,7001,18,13110,6,2,29,0,0,10,11,0,27,39,247,235,235
melon_mateo,4,7001,19,13090,6,2,29,0,0,10,11,0,26,39,248,240,237
melon_mateo,4,7001,20,13070,6,2,29,0,0,10,11,0,26,40,249,246,239
melon_mateo,4,7001,21,24688,6,2,21,0,0,18,11,0,26,41,227,253,241
melon_mateo,4,7001,22,37418,6,2,4,0,0,35,11,0,26,42,138,261,242
melon_mateo,4,7001,23,40409,6,2,4,0,0,46,0,0,31,43,101,268,243
melon_mateo,4,7001,24,41674,6,2,4,0,0,46,0,0,22,44,91,276,244
melon_mateo,4,7001,25,41654,6,2,1,0,0,49,0,0,22,45,111,284,245
melon_mateo,4,7001,26,42919,6,2,0,0,0,50,0,0,23,46,101,292,246
melon_mateo,4,7001,27,44068,6,2,0,0,0,50,0,0,22,47,91,299,247
melon_mateo,4,7001,28,44048,6,2,0,0,0,50,0,0,22,48,111,306,248
melon_mateo,4,7001,29,44028,6,2,0,0,0,50,0,0,22,48,129,312,248
melon_mateo,4,7002,0,276,6,2,21,0,0,29,0,0,6,26,256,169,206
melon_mateo,4,7002,1,196,6,2,32,0,0,18,0,0,6,27,262,175,212
melon_mateo,4,7002,2,176,6,2,32,0,0,18,0,0,6,27,266,179,215
melon_mateo,4,7002,3,156,6,2,32,0,0,18,0,0,6,28,268,183,218
melon_mateo,4,7002,4,136,6,2,32,0,0,18,0,0,6,29,270,186,220
melon_mateo,4,7002,5,626,6,2,12,0,0,23,15,0,2,27,272,189,221
melon_mateo,4,7002,6,189,6,2,19,0,0,17,14,0,4,29,273,191,226
melon_mateo,4,7002,7,169,6,2,19,0,0,31,0,0,1,30,274,194,230
melon_mateo,4,7002,8,149,6,2,19,0,0,31,0,0,0,30,275,196,233
melon_mateo,4,7002,9,129,6,2,19,0,0,30,1,0,0,31,276,198,235
melon_mateo,4,7002,10,257,6,2,4,0,0,46,0,0,0,30,277,201,237
melon_mateo,4,7002,11,17043,6,2,19,0,0,31,0,0,6,32,229,204,239
melon_mateo,4,7002,12,15823,6,2,33,0,0,16,1,0,6,33,232,208,240
melon_mateo,4,7002,13,15483,6,2,36,0,0,12,2,0,6,34,236,211,241
melon_mateo,4,7002,14,15463,6,2,36,0,0,12,2,0,6,35,238,214,242
melon_mateo,4,7002,15,15723,6,2,25,0,0,14,11,0,6,35,241,216,243
melon_mateo,4,7002,16,14500,6,2,28,0,0,11,11,0,16,36,243,219,244
melon_mateo,4,7002,17,13122,6,2,29,0,0,10,11,0,28,37,245,221,245
melon_mateo,4,7002,18,13102,6,2,29,0,0,10,11,0,27,38,247,226,246
melon_mateo,4,7002,19,13082,6,2,29,0,0,10,11,0,26,39,248,231,246
melon_mateo,4,7002,20,13062,6,2,29,0,0,10,11,0,26,40,249,237,247
melon_mateo,4,7002,21,24680,6,2,21,0,0,18,11,0,26,41,227,245,248
melon_mateo,4,7002,22,37410,6,2,4,0,0,34,12,0,26,42,138,254,248
melon_mateo,4,7002,23,40401,6,2,4,0,0,46,0,0,31,43,101,261,249
melon_mateo,4,7002,24,41666,6,2,4,0,0,46,0,0,22,44,91,270,249
melon_mateo,4,7002,25,41646,6,2,1,0,0,49,0,0,22,45,111,278,250
melon_mateo,4,7002,26,42911,6,2,0,0,0,50,0,0,24,46,101,286,250
melon_mateo,4,7002,27,44060,6,2,0,0,0,50,0,0,22,47,91,294,251
melon_mateo,4,7002,28,44040,6,2,0,0,0,50,0,0,22,48,111,301,251
melon_mateo,4,7002,29,44020,6,2,0,0,0,50,0,0,22,49,129,308,252
rancher_rita,5,7000,0,2816,8,1,10,12,0,3,0,0,0,26,256,169,206
rancher_rita,5,7000,1,1297,8,1,13,12,0,0,0,0,9,28,262,175,212
rancher_rita,5,7000,2,700,8,1,13,12,0,0,0,3,6,29,266,179,215
rancher_rita,5,7000,3,528,8,1,13,12,0,0,0,4,3,30,268,187,218
rancher_rita,5,7000,4,354,8,1,12,12,0,1,0,4,3,30,270,197,220
rancher_rita,5,7000,5,1449,8,1,10,12,0,2,1,4,3,23,272,204,221
rancher_rita,5,7000,6,1283,8,1,13,12,0,0,0,4,3,23,273,211,223
rancher_rita,5,7000,7,1128,8,1,13,12,0,0,0,4,3,27,274,216,224
rancher_rita,5,7000,8,2077,8,1,12,12,0,1,0,4,3,29,275,221,222
rancher_rita,5,7000,9,2408,8,1,12,12,0,1,0,4,6,23,276,226,226
rancher_rita,5,7000,10,3748,8,1,13,12,0,0,0,5,14,24,277,224,231
rancher_rita,5,7000,11,4900,8,1,13,12,0,0,0,7,18,29,279,227,233
rancher_rita,5,7000,12,5450,8,1,13,12,0,0,0,9,13,31,280,229,236
rancher_rita,5,7000,13,6723,8,1,1,12,0,11,1,9,8,30,281,233,238
rancher_rita,5,7000,14,4721,8,3,10,12,0,52,1,10,21,32,282,235,239
rancher_rita,5,7000,15,4971,8,3,11,15,0,48,1,13,18,34,283,240,240
rancher_rita,5,7000,16,5958,8,3,13,16,0,44,2,13,15,36,284,244,241
rancher_rita,5,7000,17,7413,8,3,11,16,0,44,4,13,11,37,284,250,242
rancher_rita,5,7000,18,9068,8,3,2,16,0,53,4,15,16,37,285,252,243
rancher_rita,5,7000,19,12115,8,3,7,16,0,46,6,16,20,38,286,252,244
rancher_rita,5,7000,20,17823,8,3,8,16,0,45,6,16,24,40,287,251,245
rancher_rita,5,7000,21,19211,8,3,12,16,0,39,8,16,24,41,288,256,246
rancher_rita,5,7000,22,23714,8,3,12,16,0,38,9,13,27,42,288,255,246
rancher_rita,5,7000,23,28735,8,3,4,16,0,46,9,16,17,43,289,255,247
rancher_rita,5,7000,24,32447,8,3,3,16,0,44,12,16,30,44,290,257,247
rancher_rita,5,7000,25,35417,8,3,6,16,0,39,14,16,36,45,291,263,248
rancher_rita,5,7000,26,38888,8,3,13,16,0,31,15,16,36,47,291,268,249
rancher_rita,5,7000,27,42548,8,3,13,16,0,31,15,13,30,48,292,271,249
rancher_rita,5,7000,28,48258,8,3,10,16,0,33,16,15,24,48,293,274,250
rancher_rita,5,7000,29,53685,8,3,4,16,0,39,16,16,16,49,293,278,250
rancher_rita,5,7001,0,2816,8,1,10,12,0,3,0,0,0,26,256,169,206
rancher_rita,5,7001,1,1297,8,1,13,12,0,0,0,0,9,28,262,175,212
rancher_rita,5,7001,2,700,8,1,13,12,0,0,0,3,6,29,266,179,215
rancher_rita,5,7001,3,528,8,1,13,12,0,0,0,4,3,30,268,187,218
rancher_rita,5,7001,4,354,8,1,12,12,0,1,0,4,3,30,270,197,220
rancher_rita,5,7001,5,1449,8,1,10,12,0,2,1,4,3,23,272,204,221
rancher_rita,5,7001,6,1283,8,1,13,12,0,0,0,4,3,23,273,213,223
rancher_rita,5,7001,7,1128,8,1,13,12,0,0,0,4,3,27,274,222,224
rancher_rita,5,7001,8,2077,8,1,12,12,0,1,0,4,3,29,275,230,222
rancher_rita,5,7001,9,2408,8,1,12,12,0,1,0,4,6,23,276,237,226
rancher_rita,5,7001,10,3354,8,1,13,12,0,0,0,5,17,24,277,239,231
rancher_rita,5,7001,11,5051,8,1,13,12,0,0,0,7,18,29,279,243,233
rancher_rita,5,7001,12,5707,8,1,13,12,0,0,0,9,13,31,280,249,236
rancher_rita,5,7001,13,6596,8,1,1,12,0,12,0,9,11,30,281,257,238
rancher_rita,5,7001,14,4866,8,3,2,12,0,61,0,12,22,32,282,263,239
rancher_rita,5,7001,15,5076,8,3,10,16,0,47,2,15,19,34,283,270,240
rancher_rita,5,7001,16,6272,8,3,15,16,0,40,4,13,15,36,284,275,241
rancher_rita,5,7001,17,7810,8,3,13,16,0,39,7,13,11,37,284,281,242
rancher_rita,5,7001,18,9489,8,3,13,16,0,37,9,13,21,39,285,284,243
rancher_rita,5,7001,19,12868,8,3,4,16,0,46,9,14,25,39,286,286,244
rancher_rita,5,7001,20,18109,8,3,0,16,0,50,9,16,36,40,287,287,245
rancher_rita,5,7001,21,19495,8,3,14,16,0,35,10,15,34,42,288,293,246
rancher_rita,5,7001,22,25515,8,3,14,16,0,35,10,14,35,43,288,293,246
rancher_rita,5,7001,23,28916,8,3,14,16,0,33,12,15,37,44,289,296,247
rancher_rita,5,7001,24,35873,8,3,14,16,0,33,12,14,32,46,290,296,248
rancher_rita,5,7001,25,40228,8,3,0,16,0,41,18,14,32,46,291,300,248
rancher_rita,5,7001,26,46869,8,3,1,16,0,39,19,16,30,47,291,301,249
rancher_rita,5,7001,27,49104,8,3,1,16,0,50,8,14,17,48,292,306,249
rancher_rita,5,7001,28,53095,8,3,1,16,0,56,2,16,21,49,293,309,250
rancher_rita,5,7001,29,56921,8,3,0,16,0,59,0,16,5,50,293,312,250
rancher_rita,5,7002,0,2816,8,1,10,12,0,3,0,0,0,26,256,169,206
rancher_rita,5,7002,1,1297,8,1,13,12,0,0,0,0,9,28,262,175,212
rancher_rita,5,7002,2,700,8,1,13,12,0,0,0,3,6,29,266,179,215
rancher_rita,5,7002,3,527,8,1,13,12,0,0,0,4,3,30,268,183,218
rancher_rita,5,7002,4,350,8,1,12,12,0,1,0,4,3,31,270,186,220
rancher_rita,5,7002,5,1545,8,1,10,12,0,2,1,4,3,24,272,189,221
rancher_rita,5,7002,6,1362,8,1,13,12,0,0,0,4,3,28,273,195,223
rancher_rita,5,7002,7,1189,8,1,13,12,0,0,0,4,3,30,274,203,224
rancher_rita,5,7002,8,2124,8,1,12,12,0,1,0,4,3,32,275,209,222
rancher_rita,5,7002,9,2631,8,1,12,12,0,1,0,4,6,31,276,217,223
rancher_rita,5,7002,10,3887,8,1,13,12,0,0,0,5,14,32,277,219,225
rancher_rita,5,7002,11,5400,8,1,13,12,0,0,0,7,15,34,279,225,225
rancher_rita,5,7002,12,5893,8,1,13,12,0,0,0,9,10,36,280,231,227
rancher_rita,5,7002,13,7210,8,1,4,12,0,9,0,9,9,36,281,237,228
rancher_rita,5,7002,14,5890,8,3,6,12,0,57,0,12,13,37,282,242,228
rancher_rita,5,7002,15,5987,8,3,19,16,0,40,0,12,13,39,283,248,231
rancher_rita,5,7002,16,6960,8,3,19,16,0,40,0,12,13,40,284,252,234
rancher_rita,5,7002,17,8767,8,3,15,16,0,44,0,12,13,41,284,257,236
rancher_rita,5,7002,18,10466,8,3,14,16,0,45,0,12,19,42,285,259,238
rancher_rita,5,7002,19,12793,8,3,1,16,0,53,5,12,15,42,286,260,239
rancher_rita,5,7002,20,17561,8,3,4,16,0,49,6,16,33,44,287,259,240
rancher_rita,5,7002,21,18676,8,3,13,16,0,40,6,13,27,45,288,265,241
rancher_rita,5,7002,22,21512,8,3,12,16,0,40,7,14,35,46,288,268,243
rancher_rita,5,7002,23,24844,8,3,12,16,0,40,7,15,31,47,289,274,244
rancher_rita,5,7002,24,29447,8,3,6,16,0,46,7,15,16,47,290,277,245
rancher_rita,5,7002,25,32017,8,3,0,16,0,52,7,16,27,48,291,283,245
rancher_rita,5,7002,26,37727,8,3,9,16,0,40,10,16,27,49,291,286,246
rancher_rita,5,7002,27,37907,8,3,9,16,0,48,2,13,21,50,292,293,247
rancher_rita,5,7002,28,42204,8,3,9,16,0,49,1,15,19,51,293,296,247
rancher_rita,5,7002,29,47329,8,3,9,16,0,50,0,14,6,52,293,300,248
